Male,60,215,3,89.3,113.5,66.5,78.8,47.4,36.3,84,66.3,127.9,83.2,75.8,60.7,44.2,24.8,17.8,75.8
Male,60,215,4,89.5,114.7,66.7,79,47.4,36.4,83.6,68.2,127.9,83.7,77.3,61.2,43.9,24.5,17.8,77.3
Male,60,215,5,89.6,115.9,66.9,79.1,47.3,36.6,83.3,70,127.9,84.2,78.8,61.7,43.6,24.2,17.8,78.8
Male,60,215,6,89.8,117.1,67.2,79.3,47.3,36.7,83,71.9,127.9,84.7,80.4,62.2,43.3,23.9,17.8,80.4
Male,60,220,1,90.9,114,67,80.5,47.7,35.8,83.7,60.8,131.2,81.1,71.8,59.5,43.9,24.8,17.9,71.8
Male,60,220,2,91.1,115.3,67.2,80.6,47.7,35.9,83.4,62.7,131.2,81.7,73.4,60,43.6,24.5,17.9,73.4
Male,60,220,3,91.2,116.5,67.5,80.8,47.7,36.1,83,64.6,131.2,82.2,74.9,60.5,43.3,24.2,17.9,74.9
Male,60,220,4,91.4,117.7,67.7,81,47.7,36.2,82.7,66.5,131.2,82.7,76.5,61,43,23.9,17.9,76.5
Male,60,220,5,91.6,118.9,67.9,81.1,47.6,36.4,82.4,68.3,131.2,83.2,78,61.5,42.7,23.6,17.8,78
Male,60,220,6,91.7,120.1,68.1,81.3,47.6,36.5,82,70.2,131.1,83.7,79.5,62,42.4,23.3,17.8,79.5
Male,65,150,1,64,72.4,54.5,52.2,44.4,39,100.1,88.5,85.9,98.7,86.6,63.2,58.1,34.3,17.5,86.6
Male,65,150,2,64.2,73.6,54.7,52.3,44.4,39.1,99.7,90.4,85.9,99.2,88.2,63.7,57.8,34,17.5,88.2
Male,65,150,3,64.4,74.9,54.9,52.5,44.4,39.3,99.4,92.2,85.9,99.7,89.7,64.1,57.5,33.7,17.5,89.7
Male,65,150,4,64.5,76.1,55.1,52.7,44.4,39.4,99.1,94.1,85.9,100.2,91.2,64.6,57.2,33.4,17.5,91.2
Male,65,150,5,64.7,77.3,55.3,52.8,44.4,39.5,98.7,96,85.9,100.7,92.8,65.1,56.9,33.1,17.5,92.8
Male,65,150,6,64.9,78.5,55.5,53,44.3,39.7,98.4,97.9,85.9,101.2,94.3,65.6,56.6,32.7,17.5,94.3
Male,65,155,1,66,75.4,55.4,54.2,44.7,38.8,99.1,86.8,89.2,97.7,85.8,63,57.2,33.7,17.6,85.8
Male,65,155,2,66.2,76.6,55.6,54.4,44.7,38.9,98.8,88.7,89.2,98.2,87.3,63.5,56.9,33.4,17.6,87.3
Male,65,155,3,66.3,77.9,55.8,54.5,44.7,39.1,98.5,90.5,89.1,98.7,88.9,64,56.6,33.1,17.5,88.9
Male,65,155,4,66.5,79.1,56,54.7,44.7,39.2,98.1,92.4,89.1,99.2,90.4,64.5,56.3,32.8,17.5,90.4
Male,65,155,5,66.7,80.3,56.3,54.9,44.7,39.4,97.8,94.3,89.1,99.7,91.9,65,56,32.5,17.5,91.9
Male,65,155,6,66.8,81.5,56.5,55,44.6,39.5,97.4,96.2,89.1,100.2,93.5,65.4,55.7,32.1,17.5,93.5
Male,65,160,1,67.9,78.4,56.3,56.2,45,38.6,98.2,85.1,92.4,96.6,84.9,62.8,56.3,33.1,17.6,84.9
Male,65,160,2,68.1,79.6,56.6,56.4,45,38.8,97.9,86.9,92.4,97.1,86.5,63.3,56,32.8,17.6,86.5
Male,65,160,3,68.3,80.9,56.8,56.5,45,38.9,97.5,88.8,92.4,97.6,88,63.8,55.7,32.5,17.6,88
Male,65,160,4,68.5,82.1,57,56.7,45,39.1,97.2,90.7,92.4,98.1,89.5,64.3,55.5,32.2,17.6,89.5
Male,65,160,5,68.6,83.3,57.2,56.9,45,39.2,96.8,92.6,92.3,98.6,91.1,64.8,55.2,31.9,17.6,91.1
Male,65,160,6,68.8,84.5,57.4,57,44.9,39.4,96.5,94.4,92.3,99.1,92.6,65.3,54.9,31.6,17.5,92.6
Male,65,165,1,69.9,81.4,57.3,58.2,45.3,38.4,97.2,83.4,95.6,95.6,84.1,62.6,55.5,32.5,17.7,84.1
Male,65,165,2,70.1,82.6,57.5,58.4,45.3,38.6,96.9,85.2,95.6,96.1,85.6,63.1,55.2,32.2,17.6,85.6
